,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Chance,Duration,Reflect damage,Tick,CubeType
3539,Eye Accessory,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3540,Eye Accessory,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3541,Ring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3542,Ring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3543,Ring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3544,Earring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3545,Earring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3546,Earring,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3547,Pendant,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3548,Pendant,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3549,Pendant,Potential,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3550,Face Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3551,Face Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3552,Face Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3553,Eye Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3554,Eye Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3555,Eye Accessory,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3556,Ring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3557,Ring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3558,Ring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3559,Earring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3560,Earring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3561,Earring,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3562,Pendant,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3563,Pendant,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3564,Pendant,Potential,Unique,Prime,DEF% Increase,DEF% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3565,Face Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
3566,Face Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
3567,Face Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
3568,Eye Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
3569,Eye Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
3570,Eye Accessory,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
3571,Ring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
3572,Ring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
3573,Ring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
3574,Earring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
3575,Earring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
3576,Earring,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
3577,Pendant,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
3578,Pendant,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
3579,Pendant,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
3580,Face Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0.0,0,0.0,0
3581,Face Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0.0,0,0.0,0
3582,Face Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0.0,0,0.0,0
3583,Eye Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0.0,0,0.0,0
3584,Eye Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0.0,0,0.0,0
3585,Eye Accessory,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0.0,0,0.0,0
3586,Ring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0.0,0,0.0,0
3587,Ring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0.0,0,0.0,0
3588,Ring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0.0,0,0.0,0
3589,Earring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0.0,0,0.0,0
3590,Earring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0.0,0,0.0,0
3591,Earring,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0.0,0,0.0,0
3592,Pendant,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0.0,0,0.0,0
3593,Pendant,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0.0,0,0.0,0
3594,Pendant,Potential,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0.0,0,0.0,0
3595,Face Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3596,Face Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3597,Face Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3598,Eye Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3599,Eye Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3600,Eye Accessory,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3601,Ring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3602,Ring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3603,Ring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3604,Earring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3605,Earring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3606,Earring,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3607,Pendant,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3608,Pendant,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3609,Pendant,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3610,Face Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3611,Face Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3612,Face Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3613,Eye Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3614,Eye Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3615,Eye Accessory,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3616,Ring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3617,Ring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3618,Ring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3619,Earring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3620,Earring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3621,Earring,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3622,Pendant,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3623,Pendant,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3624,Pendant,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3625,Face Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3626,Face Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3627,Face Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3628,Eye Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3629,Eye Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3630,Eye Accessory,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3631,Ring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3632,Ring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3633,Ring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3634,Earring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3635,Earring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3636,Earring,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3637,Pendant,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3638,Pendant,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3639,Pendant,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3640,Face Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3641,Face Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3642,Face Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3643,Eye Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3644,Eye Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3645,Eye Accessory,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3646,Ring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3647,Ring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3648,Ring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3649,Earring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3650,Earring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3651,Earring,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3652,Pendant,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3653,Pendant,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3654,Pendant,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3655,Face Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3656,Face Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3657,Face Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3658,Eye Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3659,Eye Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3660,Eye Accessory,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3661,Ring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3662,Ring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3663,Ring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3664,Earring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3665,Earring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3666,Earring,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3667,Pendant,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3668,Pendant,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3669,Pendant,Potential,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3670,Face Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3671,Face Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3672,Face Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3673,Eye Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3674,Eye Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3675,Eye Accessory,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3676,Ring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3677,Ring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3678,Ring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3679,Earring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3680,Earring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3681,Earring,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3682,Pendant,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3683,Pendant,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3684,Pendant,Potential,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3685,Face Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3686,Face Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3687,Face Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3688,Eye Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3689,Eye Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3690,Eye Accessory,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3691,Ring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3692,Ring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3693,Ring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3694,Earring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3695,Earring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3696,Earring,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3697,Pendant,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,30,6,0,0.0,0,0.0,0
3698,Pendant,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,31,70,9,0,0.0,0,0.0,0
3699,Pendant,Potential,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,71,300,12,0,0.0,0,0.0,0
3700,Face Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3701,Face Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3702,Face Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3703,Eye Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3704,Eye Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3705,Eye Accessory,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3706,Ring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3707,Ring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3708,Ring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3709,Earring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3710,Earring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3711,Earring,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3712,Pendant,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
3713,Pendant,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
3714,Pendant,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
3715,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,5,0,0.0,0,0.0,0
3716,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,10,0,0.0,0,0.0,0
3717,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,15,0,0.0,0,0.0,0
3718,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,5,0,0.0,0,0.0,0
3719,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,10,0,0.0,0,0.0,0
3720,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,15,0,0.0,0,0.0,0
3721,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,5,0,0.0,0,0.0,0
3722,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,10,0,0.0,0,0.0,0
3723,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,15,0,0.0,0,0.0,0
3724,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,5,0,0.0,0,0.0,0
3725,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,10,0,0.0,0,0.0,0
3726,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,15,0,0.0,0,0.0,0
3727,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,5,0,0.0,0,0.0,0
3728,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,10,0,0.0,0,0.0,0
3729,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,15,0,0.0,0,0.0,0
3730,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,10,0,0.0,0,0.0,0
3731,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,20,0,0.0,0,0.0,0
3732,Face Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,30,0,0.0,0,0.0,0
3733,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,10,0,0.0,0,0.0,0
3734,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,20,0,0.0,0,0.0,0
3735,Eye Accessory,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,30,0,0.0,0,0.0,0
3736,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,10,0,0.0,0,0.0,0
3737,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,20,0,0.0,0,0.0,0
3738,Ring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,30,0,0.0,0,0.0,0
3739,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,10,0,0.0,0,0.0,0
3740,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,20,0,0.0,0,0.0,0
3741,Earring,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,30,0,0.0,0,0.0,0
3742,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,50,10,0,0.0,0,0.0,0
3743,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,51,100,20,0,0.0,0,0.0,0
3744,Pendant,Potential,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,101,300,30,0,0.0,0,0.0,0
3745,Face Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0.0,0,0.0,0
3746,Face Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0.0,0,0.0,0
3747,Face Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0.0,0,0.0,0
3748,Eye Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0.0,0,0.0,0
3749,Eye Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0.0,0,0.0,0
3750,Eye Accessory,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0.0,0,0.0,0
3751,Ring,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0.0,0,0.0,0
3752,Ring,Potential,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0.0,0,0.0,0
