,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance,Tick,CubeType
3458,Pendant,Epic,Prime,All Stats% Increase,Perc,31,70,2,0,0,0
3459,Pendant,Epic,Prime,All Stats% Increase,Perc,71,300,3,0,0,0
3460,Face Accessory,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
3461,Face Accessory,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
3462,Face Accessory,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
3463,Eye Accessory,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
3464,Eye Accessory,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
3465,Eye Accessory,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
3466,Ring,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
3467,Ring,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
3468,Ring,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
3469,Earring,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
3470,Earring,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
3471,Earring,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
3472,Pendant,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
3473,Pendant,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
3474,Pendant,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
3475,Face Accessory,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
3476,Face Accessory,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
3477,Face Accessory,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
3478,Eye Accessory,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
3479,Eye Accessory,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
3480,Eye Accessory,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
3481,Ring,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
3482,Ring,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
3483,Ring,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
3484,Earring,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
3485,Earring,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
3486,Earring,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
3487,Pendant,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
3488,Pendant,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
3489,Pendant,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
3490,Face Accessory,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
3491,Face Accessory,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
3492,Face Accessory,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
3493,Eye Accessory,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
3494,Eye Accessory,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
3495,Eye Accessory,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
3496,Ring,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
3497,Ring,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
3498,Ring,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
3499,Earring,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
3500,Earring,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
3501,Earring,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
3502,Pendant,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
3503,Pendant,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
3504,Pendant,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
3505,Face Accessory,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
3506,Face Accessory,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
3507,Face Accessory,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
3508,Eye Accessory,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
3509,Eye Accessory,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
3510,Eye Accessory,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
3511,Ring,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
3512,Ring,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
3513,Ring,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
3514,Earring,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
3515,Earring,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
3516,Earring,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
3517,Pendant,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
3518,Pendant,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
3519,Pendant,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
3520,Face Accessory,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
3521,Face Accessory,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
3522,Face Accessory,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
3523,Eye Accessory,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
3524,Eye Accessory,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
3525,Eye Accessory,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
3526,Ring,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
3527,Ring,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
3528,Ring,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
3529,Earring,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
3530,Earring,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
3531,Earring,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
3532,Pendant,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
3533,Pendant,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
3534,Pendant,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
3535,Face Accessory,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
3536,Face Accessory,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
3537,Face Accessory,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
3538,Eye Accessory,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
3539,Eye Accessory,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
3540,Eye Accessory,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
3541,Ring,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
3542,Ring,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
3543,Ring,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
3544,Earring,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
3545,Earring,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
3546,Earring,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
3547,Pendant,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
3548,Pendant,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
3549,Pendant,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
3550,Face Accessory,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
3551,Face Accessory,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
3552,Face Accessory,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
3553,Eye Accessory,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
3554,Eye Accessory,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
3555,Eye Accessory,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
3556,Ring,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
3557,Ring,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
3558,Ring,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
3559,Earring,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
3560,Earring,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
3561,Earring,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
3562,Pendant,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
3563,Pendant,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
3564,Pendant,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
3565,Face Accessory,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
3566,Face Accessory,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
3567,Face Accessory,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
3568,Eye Accessory,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
3569,Eye Accessory,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
3570,Eye Accessory,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
3571,Ring,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
3572,Ring,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
3573,Ring,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
3574,Earring,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
3575,Earring,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
3576,Earring,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
3577,Pendant,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
3578,Pendant,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
3579,Pendant,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
3580,Face Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
3581,Face Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
3582,Face Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
3583,Eye Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
3584,Eye Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
3585,Eye Accessory,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
3586,Ring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
3587,Ring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
3588,Ring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
3589,Earring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
3590,Earring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
3591,Earring,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
3592,Pendant,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
3593,Pendant,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
3594,Pendant,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
3595,Face Accessory,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
3596,Face Accessory,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
3597,Face Accessory,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
3598,Eye Accessory,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
3599,Eye Accessory,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
3600,Eye Accessory,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
3601,Ring,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
3602,Ring,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
3603,Ring,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
3604,Earring,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
3605,Earring,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
3606,Earring,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
3607,Pendant,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
3608,Pendant,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
3609,Pendant,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
3610,Face Accessory,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
3611,Face Accessory,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
3612,Face Accessory,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
3613,Eye Accessory,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
3614,Eye Accessory,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
3615,Eye Accessory,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
3616,Ring,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
3617,Ring,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
3618,Ring,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
3619,Earring,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
3620,Earring,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
3621,Earring,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
3622,Pendant,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
3623,Pendant,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
3624,Pendant,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
3625,Face Accessory,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
3626,Face Accessory,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
3627,Face Accessory,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
3628,Eye Accessory,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
3629,Eye Accessory,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
3630,Eye Accessory,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
3631,Ring,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
3632,Ring,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
3633,Ring,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
3634,Earring,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
3635,Earring,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
3636,Earring,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
3637,Pendant,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
3638,Pendant,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
3639,Pendant,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
3640,Face Accessory,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
3641,Face Accessory,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
3642,Face Accessory,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
3643,Eye Accessory,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
3644,Eye Accessory,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
3645,Eye Accessory,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
3646,Ring,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
3647,Ring,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
3648,Ring,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
3649,Earring,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
3650,Earring,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
3651,Earring,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
3652,Pendant,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
3653,Pendant,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
3654,Pendant,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
3655,Face Accessory,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
3656,Face Accessory,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
3657,Face Accessory,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
3658,Eye Accessory,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
3659,Eye Accessory,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
3660,Eye Accessory,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
3661,Ring,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
3662,Ring,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
3663,Ring,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
3664,Earring,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
3665,Earring,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
3666,Earring,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
3667,Pendant,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
3668,Pendant,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
3669,Pendant,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
3670,Face Accessory,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
3671,Face Accessory,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
3672,Face Accessory,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
3673,Eye Accessory,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
3674,Eye Accessory,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
3675,Eye Accessory,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
3676,Ring,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
3677,Ring,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
3678,Ring,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
3679,Earring,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
3680,Earring,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
3681,Earring,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
3682,Pendant,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
3683,Pendant,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
3684,Pendant,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
3685,Face Accessory,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
3686,Face Accessory,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
3687,Face Accessory,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
3688,Eye Accessory,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
3689,Eye Accessory,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
3690,Eye Accessory,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
3691,Ring,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
3692,Ring,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
3693,Ring,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
3694,Earring,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
3695,Earring,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
3696,Earring,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
3697,Pendant,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
3698,Pendant,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
3699,Pendant,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
3700,Face Accessory,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
3701,Face Accessory,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
3702,Face Accessory,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
3703,Eye Accessory,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
3704,Eye Accessory,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
3705,Eye Accessory,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
3706,Ring,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
3707,Ring,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
3708,Ring,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
3709,Earring,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
3710,Earring,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
3711,Earring,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
3712,Pendant,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
3713,Pendant,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
3714,Pendant,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
3715,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,0,50,5,0,0,0
3716,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,51,100,10,0,0,0
3717,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,101,300,15,0,0,0
3718,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,0,50,5,0,0,0
3719,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,51,100,10,0,0,0
3720,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,101,300,15,0,0,0
3721,Ring,Legendary,Prime,MP Cost Reduction,Perc,0,50,5,0,0,0
3722,Ring,Legendary,Prime,MP Cost Reduction,Perc,51,100,10,0,0,0
3723,Ring,Legendary,Prime,MP Cost Reduction,Perc,101,300,15,0,0,0
3724,Earring,Legendary,Prime,MP Cost Reduction,Perc,0,50,5,0,0,0
3725,Earring,Legendary,Prime,MP Cost Reduction,Perc,51,100,10,0,0,0
3726,Earring,Legendary,Prime,MP Cost Reduction,Perc,101,300,15,0,0,0
3727,Pendant,Legendary,Prime,MP Cost Reduction,Perc,0,50,5,0,0,0
3728,Pendant,Legendary,Prime,MP Cost Reduction,Perc,51,100,10,0,0,0
3729,Pendant,Legendary,Prime,MP Cost Reduction,Perc,101,300,15,0,0,0
3730,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,0,50,10,0,0,0
3731,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,51,100,20,0,0,0
3732,Face Accessory,Legendary,Prime,MP Cost Reduction,Perc,101,300,30,0,0,0
3733,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,0,50,10,0,0,0
3734,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,51,100,20,0,0,0
3735,Eye Accessory,Legendary,Prime,MP Cost Reduction,Perc,101,300,30,0,0,0
3736,Ring,Legendary,Prime,MP Cost Reduction,Perc,0,50,10,0,0,0
3737,Ring,Legendary,Prime,MP Cost Reduction,Perc,51,100,20,0,0,0
3738,Ring,Legendary,Prime,MP Cost Reduction,Perc,101,300,30,0,0,0
3739,Earring,Legendary,Prime,MP Cost Reduction,Perc,0,50,10,0,0,0
3740,Earring,Legendary,Prime,MP Cost Reduction,Perc,51,100,20,0,0,0
3741,Earring,Legendary,Prime,MP Cost Reduction,Perc,101,300,30,0,0,0
3742,Pendant,Legendary,Prime,MP Cost Reduction,Perc,0,50,10,0,0,0
3743,Pendant,Legendary,Prime,MP Cost Reduction,Perc,51,100,20,0,0,0
3744,Pendant,Legendary,Prime,MP Cost Reduction,Perc,101,300,30,0,0,0
3745,Face Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
3746,Face Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
3747,Face Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
3748,Eye Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
3749,Eye Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
3750,Eye Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
3751,Ring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
3752,Ring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
3753,Ring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
3754,Earring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
3755,Earring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
3756,Earring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
3757,Pendant,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
3758,Pendant,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
3759,Pendant,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
3760,Face Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,0,30,10,0,0,0
3761,Face Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,31,70,15,0,0,0
3762,Face Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,71,300,20,0,0,0
3763,Eye Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,0,30,10,0,0,0
3764,Eye Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,31,70,15,0,0,0
3765,Eye Accessory,Legendary,Prime,Mesos Obtained% Increase,Perc,71,300,20,0,0,0
3766,Ring,Legendary,Prime,Mesos Obtained% Increase,Perc,0,30,10,0,0,0
3767,Ring,Legendary,Prime,Mesos Obtained% Increase,Perc,31,70,15,0,0,0
3768,Ring,Legendary,Prime,Mesos Obtained% Increase,Perc,71,300,20,0,0,0
3769,Earring,Legendary,Prime,Mesos Obtained% Increase,Perc,0,30,10,0,0,0
3770,Earring,Legendary,Prime,Mesos Obtained% Increase,Perc,31,70,15,0,0,0
3771,Earring,Legendary,Prime,Mesos Obtained% Increase,Perc,71,300,20,0,0,0
3772,Pendant,Legendary,Prime,Mesos Obtained% Increase,Perc,0,30,10,0,0,0
3773,Pendant,Legendary,Prime,Mesos Obtained% Increase,Perc,31,70,15,0,0,0
3774,Pendant,Legendary,Prime,Mesos Obtained% Increase,Perc,71,300,20,0,0,0
3775,Face Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,0,30,10,0,0,0
3776,Face Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,31,70,15,0,0,0
3777,Face Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,71,300,20,0,0,0
3778,Eye Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,0,30,10,0,0,0
3779,Eye Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,31,70,15,0,0,0
3780,Eye Accessory,Legendary,Prime,Item Drop Rate% Increase,Perc,71,300,20,0,0,0
3781,Ring,Legendary,Prime,Item Drop Rate% Increase,Perc,0,30,10,0,0,0
